"Pathway","KO","protein_id","gene","product","Description"
"map01100","K00763","WP_420182058.1","ACNO8S_RS13235","nicotinate phosphoribosyltransferase","Metabolic pathways"
"map01100","K01754","WP_050038210.1","ACNO8S_RS08640","threonine ammonia-lyase","Metabolic pathways"
"map01100","K01951","WP_420182301.1","ACNO8S_RS00255","type 1 glutamine amidotransferase","Metabolic pathways"
"map01100","K00626","WP_008309110.1","ACNO8S_RS07375","thiolase domain-containing protein","Metabolic pathways"
"map01100","K01520","WP_014041312.1","ACNO8S_RS12885","deoxyuridine 5'-triphosphate nucleotidohydrolase","Metabolic pathways"
"map01100","K01182","WP_420182544.1","ACNO8S_RS04405","glycoside hydrolase family 13 protein","Metabolic pathways"
"map01100","K02276","WP_014040736.1","ACNO8S_RS09385","cytochrome c oxidase subunit 3","Metabolic pathways"
"map01100","K00788","WP_420182037.1","ACNO8S_RS12805","thiamine phosphate synthase","Metabolic pathways"
"map01100","K00088","WP_050037996.1","ACNO8S_RS06545","IMP dehydrogenase","Metabolic pathways"
"map01100","K01491","WP_050038114.1","ACNO8S_RS07670","bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase","Metabolic pathways"
"map01100","K00820","WP_420183023.1","ACNO8S_RS19465","SIS domain-containing protein","Metabolic pathways"
"map01100","K05349","WP_050038166.1","ACNO8S_RS08110","beta-glucosidase","Metabolic pathways"
"map01100","K13787","WP_008310347.1","ACNO8S_RS03750","geranylfarnesyl diphosphate synthase","Metabolic pathways"
"map01100","K02770","WP_191449129.1","ACNO8S_RS16825","PTS fructose transporter subunit IIB","Metabolic pathways"
"map01100","K02609","WP_146418170.1","ACNO8S_RS19310","1-2C2-phenylacetyl-CoA epoxidase subunit PaaA","Metabolic pathways"
"map01100","K02276","WP_420182719.1","ACNO8S_RS07160","cytochrome c oxidase subunit 3","Metabolic pathways"
"map01100","K01499","WP_014040879.1","ACNO8S_RS10430","methenyltetrahydromethanopterin cyclohydrolase","Metabolic pathways"
"map01100","K02274","WP_050038059.1","ACNO8S_RS07150","DUF6789 family protein","Metabolic pathways"
"map01100","K01759","WP_129755732.1","ACNO8S_RS14610","VOC family protein","Metabolic pathways"
"map01100","K00123","WP_420182926.1","ACNO8S_RS18265","formate dehydrogenase subunit alpha","Metabolic pathways"
"map01100","K07142","WP_014039898.1","ACNO8S_RS04470","6-hydroxymethylpterin diphosphokinase MptE-like protein","Metabolic pathways"
"map01100","K03795","WP_014039268.1","ACNO8S_RS00655","CbiX/SirB N-terminal domain-containing protein","Metabolic pathways"
"map01100","K01560","WP_050037757.1","ACNO8S_RS04485","haloacid dehalogenase type II","Metabolic pathways"
"map01100","K02275","WP_014040347.1","ACNO8S_RS07145","cytochrome c oxidase subunit II","Metabolic pathways"
"map01100","K01079","WP_146417896.1","ACNO8S_RS18335","HAD family hydrolase","Metabolic pathways"
"map01100","K01480","WP_146416985.1","ACNO8S_RS11835","agmatinase","Metabolic pathways"
"map01100","K00012","WP_064287517.1","ACNO8S_RS01765","UDP-glucose 6-dehydrogenase AglM","Metabolic pathways"
"map01100","K22699","WP_008312519.1","ACNO8S_RS11210","sulfide-dependent adenosine diphosphate thiazole synthase","Metabolic pathways"
"map01100","K00370","WP_420181794.1","ACNO8S_RS08500","molybdopterin-dependent oxidoreductase","Metabolic pathways"
"map01100","K09482","WP_014039625.1","ACNO8S_RS02880","Glu-tRNA(Gln) amidotransferase subunit GatD","Metabolic pathways"
"map01100","K02275","WP_050037666.1","ACNO8S_RS03575","cytochrome c oxidase subunit II","Metabolic pathways"
"map01100","K01465","WP_050037111.1","ACNO8S_RS13205","dihydroorotase","Metabolic pathways"
"map01100","K01698","WP_151102667.1","ACNO8S_RS15105","porphobilinogen synthase","Metabolic pathways"
"map01100","K02433","WP_050036729.1","ACNO8S_RS09240","Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA","Metabolic pathways"
"map01100","K05606","WP_050007297.1","ACNO8S_RS06030","methylmalonyl-CoA epimerase","Metabolic pathways"
"map01100","K11717","WP_420182354.1","ACNO8S_RS01090","aminotransferase class V-fold PLP-dependent enzyme","Metabolic pathways"
"map01100","K03821","WP_058990864.1","ACNO8S_RS00085","poly(3-hydroxyalkanoate) polymerase subunit PhaC","Metabolic pathways"
"map01100","K00641","WP_050007728.1","ACNO8S_RS00910","homoserine O-acetyltransferase MetX","Metabolic pathways"
"map01100","K18933","WP_064288876.1","ACNO8S_RS11270","tyrosine decarboxylase MfnA","Metabolic pathways"
"map01100","K00812","WP_014039664.1","ACNO8S_RS03120","pyridoxal phosphate-dependent aminotransferase","Metabolic pathways"
"map01100","K02552","WP_420182705.1","ACNO8S_RS06940","isochorismate synthase","Metabolic pathways"
"map01100","K00609","WP_008308746.1","ACNO8S_RS08610","aspartate carbamoyltransferase","Metabolic pathways"
"map01100","K00973","WP_014039467.1","ACNO8S_RS01760","UTP--glucose-1-phosphate uridylyltransferase AglF","Metabolic pathways"
"map01100","K01740","WP_064287320.1","ACNO8S_RS00905","O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein","Metabolic pathways"
"map01100","K02274","WP_420182918.1","ACNO8S_RS18145","cbb3-type cytochrome c oxidase subunit I","Metabolic pathways"
"map01100","K20616","WP_129754985.1","ACNO8S_RS04840","prenyltransferase","Metabolic pathways"
"map01100","K01091","WP_151103643.1","ACNO8S_RS10855","HAD family hydrolase","Metabolic pathways"
"map01100","K00059","WP_014039064.1","ACNO8S_RS15630","SDR family oxidoreductase","Metabolic pathways"
"map01100","K13677","WP_050036725.1","ACNO8S_RS09215","glycosyltransferase family 4 protein","Metabolic pathways"
"map01100","K12960","WP_420182280.1","ACNO8S_RS16065","amidohydrolase","Metabolic pathways"
"map01100","K07104","WP_050038184.1","ACNO8S_RS08340","VOC family protein","Metabolic pathways"
"map01100","K00278","WP_014039596.1","ACNO8S_RS02720","L-aspartate oxidase","Metabolic pathways"
"map01100","K00254","WP_420182320.1","ACNO8S_RS00465","quinone-dependent dihydroorotate dehydrogenase","Metabolic pathways"
"map01100","K00873","WP_050038287.1","ACNO8S_RS05835","pyruvate kinase","Metabolic pathways"
"map01100","K12960","WP_420182909.1","ACNO8S_RS17965","amidohydrolase family protein","Metabolic pathways"
"map01100","K00757","WP_420182612.1","ACNO8S_RS05490","nucleoside phosphorylase","Metabolic pathways"
"map01100","K00627","WP_050037403.1","ACNO8S_RS00395","dihydrolipoamide acetyltransferase family protein","Metabolic pathways"
"map01100","K13787","WP_004594002.1","ACNO8S_RS01380","polyprenyl synthetase family protein","Metabolic pathways"
"map01100","K00426","WP_023842943.1","ACNO8S_RS18955","cytochrome d ubiquinol oxidase subunit II","Metabolic pathways"
"map01100","K01494","WP_008312536.1","ACNO8S_RS11165","dCTP deaminase","Metabolic pathways"
"map01100","K01903","WP_014040054.1","ACNO8S_RS05395","ADP-forming succinate--CoA ligase subunit beta","Metabolic pathways"
"map01100","K05831","WP_420182235.1","ACNO8S_RS15355","[LysW]-lysine hydrolase","Metabolic pathways"
"map01100","K03404","WP_014039274.1","ACNO8S_RS00685","VWA domain-containing protein","Metabolic pathways"
"map01100","K00830","WP_420181997.1","ACNO8S_RS12170","pyridoxal-phosphate-dependent aminotransferase family protein","Metabolic pathways"
"map01100","K00558","WP_420182096.1","ACNO8S_RS13615","DNA cytosine methyltransferase","Metabolic pathways"
"map01100","K01684","WP_014030872.1","ACNO8S_RS19470","galactonate dehydratase","Metabolic pathways"
"map01100","K00124","WP_023843324.1","ACNO8S_RS09120","4Fe-4S dicluster domain-containing protein","Metabolic pathways"
"map01100","K01784","WP_420183006.1","ACNO8S_RS16900","NAD-dependent epimerase/dehydratase family protein","Metabolic pathways"
"map01100","K13378","WP_014040785.1","ACNO8S_RS09760","NADH-quinone oxidoreductase subunit D","Metabolic pathways"
"map01100","K00611","WP_014041683.1","ACNO8S_RS15350","ornithine carbamoyltransferase","Metabolic pathways"
"map01100","K03738","WP_420182007.1","ACNO8S_RS12330","aldehyde ferredoxin oxidoreductase family protein","Metabolic pathways"
"map01100","K00341","WP_014040789.1","ACNO8S_RS09790","NADH-quinone oxidoreductase subunit L","Metabolic pathways"
"map01100","K01923","WP_014039495.1","ACNO8S_RS02060","phosphoribosylaminoimidazolesuccinocarboxamide synthase","Metabolic pathways"
"map01100","K01658","WP_420182929.1","ACNO8S_RS18300","anthranilate synthase component II","Metabolic pathways"
"map01100","K10026","WP_420182043.1","ACNO8S_RS12910","7-carboxy-7-deazaguanine synthase QueE","Metabolic pathways"
"map01100","K00175","WP_151103327.1","ACNO8S_RS06395","2-oxoacid:ferredoxin oxidoreductase subunit beta","Metabolic pathways"
"map01100","K01951","WP_004957654.1","ACNO8S_RS10800","GMP synthase subunit A","Metabolic pathways"
"map01100","K01897","WP_129755219.1","ACNO8S_RS07940","AMP-dependent synthetase/ligase","Metabolic pathways"
"map01100","K17488","WP_050037546.1","ACNO8S_RS02205","GTP cyclohydrolase MptA","Metabolic pathways"
"map01100","K01940","WP_420182238.1","ACNO8S_RS15390","argininosuccinate synthase","Metabolic pathways"
"map01100","K02492","WP_420181895.1","ACNO8S_RS10870","glutamyl-tRNA reductase","Metabolic pathways"
"map01100","K01736","WP_420182509.1","ACNO8S_RS03935","chorismate synthase","Metabolic pathways"
"map01100","K00248","WP_050038008.1","ACNO8S_RS06650","acyl-CoA dehydrogenase","Metabolic pathways"
"map01100","K05308","WP_014040150.1","ACNO8S_RS05940","mandelate racemase/muconate lactonizing enzyme family protein","Metabolic pathways"
"map01100","K00074","WP_014030891.1","ACNO8S_RS19375","3-hydroxyacyl-CoA dehydrogenase family protein","Metabolic pathways"
"map01100","K03707","WP_420181909.1","ACNO8S_RS11125","TenA family protein","Metabolic pathways"
"map01100","K08096","WP_014039791.1","ACNO8S_RS03895","GTP cyclohydrolase III","Metabolic pathways"
"map01100","K01470","WP_146417890.1","ACNO8S_RS18260","creatininase family protein","Metabolic pathways"
"map01100","K00021","WP_050007558.1","ACNO8S_RS02735","hydroxymethylglutaryl-CoA reductase (NADPH)","Metabolic pathways"
"map01100","K01895","WP_064287173.1","ACNO8S_RS19260","acyl-CoA synthetase","Metabolic pathways"
"map01100","K00077","WP_129755936.1","ACNO8S_RS00925","ketopantoate reductase family protein","Metabolic pathways"
"map01100","K22969","WP_420183024.1","ACNO8S_RS19480","glucose 1-dehydrogenase","Metabolic pathways"
"map01100","K01693","WP_129755748.1","ACNO8S_RS14850","imidazoleglycerol-phosphate dehydratase HisB","Metabolic pathways"
"map01100","K01649","WP_064288214.1","ACNO8S_RS18490","hypothetical protein","Metabolic pathways"
"map01100","K03524","WP_014039707.1","ACNO8S_RS03385","biotin--[acetyl-CoA-carboxylase] ligase","Metabolic pathways"
"map01100","K00549","WP_008310097.1","ACNO8S_RS04545","methionine synthase","Metabolic pathways"
"map01100","K07151","WP_420182382.1","ACNO8S_RS01780","STT3 domain-containing protein","Metabolic pathways"
"map01100","K03750","WP_420181806.1","ACNO8S_RS08970","gephyrin-like molybdotransferase Glp","Metabolic pathways"
"map01100","K00261","WP_050038380.1","ACNO8S_RS17525","Glu/Leu/Phe/Val family dehydrogenase","Metabolic pathways"
"map01100","K02611","WP_050036549.1","ACNO8S_RS19325","1-2C2-phenylacetyl-CoA epoxidase subunit PaaC","Metabolic pathways"
"map01100","K25570","WP_050038063.1","ACNO8S_RS07170","transcriptional regulator","Metabolic pathways"
"map01100","K04486","WP_008308249.1","ACNO8S_RS19010","histidinol-phosphatase HisJ family protein","Metabolic pathways"
"map01100","K07249","WP_420183005.1","ACNO8S_RS16650","aldehyde dehydrogenase family protein","Metabolic pathways"
"map01100","K19712","WP_191907487.1","ACNO8S_RS11860","NTP transferase domain-containing protein","Metabolic pathways"
"map01100","K02274","WP_014040560.1","ACNO8S_RS08290","b(o/a)3-type cytochrome-c oxidase subunit 1","Metabolic pathways"
"map01100","K16869","WP_420182057.1","ACNO8S_RS13210","lipoate--protein ligase family protein","Metabolic pathways"
"map01100","K22881","WP_050007575.1","ACNO8S_RS00080","poly(R)-hydroxyalkanoic acid synthase subunit PhaE","Metabolic pathways"
"map01100","K02639","WP_004590522.1","ACNO8S_RS14715","ferredoxin Fer1","Metabolic pathways"
"map01100","K06162","WP_079980864.1","ACNO8S_RS17700","alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase","Metabolic pathways"
"map01100","K00248","WP_050037012.1","ACNO8S_RS12115","acyl-CoA dehydrogenase family protein","Metabolic pathways"
"map01100","K00794","WP_050007152.1","ACNO8S_RS09695","6-2C7-dimethyl-8-ribityllumazine synthase","Metabolic pathways"
"map01100","K01079","WP_014039045.1","ACNO8S_RS15520","phosphoserine phosphatase SerB","Metabolic pathways"
"map01100","K01756","WP_151103089.1","ACNO8S_RS04255","adenylosuccinate lyase","Metabolic pathways"
"map01100","K04517","WP_420182589.1","ACNO8S_RS05205","prephenate dehydrogenase/arogenate dehydrogenase family protein","Metabolic pathways"
"map01100","K01784","WP_420182297.1","ACNO8S_RS00180","NAD-dependent epimerase/dehydratase family protein","Metabolic pathways"
"map01100","K03465","WP_014040533.1","ACNO8S_RS08145","FAD-dependent thymidylate synthase","Metabolic pathways"
"map01100","K00973","WP_014041158.1","ACNO8S_RS12000","sugar phosphate nucleotidyltransferase","Metabolic pathways"
"map01100","K00239","WP_014040516.1","ACNO8S_RS08040","FAD-binding protein","Metabolic pathways"
"map01100","K00767","WP_058990876.1","ACNO8S_RS02715","carboxylating nicotinate-nucleotide diphosphorylase","Metabolic pathways"
"map01100","K00952","WP_014041115.1","ACNO8S_RS11770","nicotinamide-nucleotide adenylyltransferase","Metabolic pathways"
"map01100","K00382","WP_420183029.1","ACNO8S_RS19580","dihydrolipoyl dehydrogenase","Metabolic pathways"
"map01100","K27802","WP_014041311.1","ACNO8S_RS12880","aconitate hydratase","Metabolic pathways"
"map01100","K07306","WP_151103487.1","ACNO8S_RS08560","molybdopterin-dependent oxidoreductase","Metabolic pathways"
"map01100","K01885","WP_420182502.1","ACNO8S_RS03760","glutamate--tRNA ligase","Metabolic pathways"
"map01100","K00001","WP_014039859.1","ACNO8S_RS04250","zinc-dependent alcohol dehydrogenase family protein","Metabolic pathways"
"map01100","K06998","WP_420182168.1","ACNO8S_RS14605","PhzF family phenazine biosynthesis protein","Metabolic pathways"
"map01100","K03743","WP_014040208.1","ACNO8S_RS06280","CinA family protein","Metabolic pathways"
"map01100","K00058","WP_420181907.1","ACNO8S_RS11110","C-terminal binding protein","Metabolic pathways"
"map01100","K16937","WP_151146016.1","ACNO8S_RS08025","DoxX family protein","Metabolic pathways"
"map01100","K01810","WP_420182372.1","ACNO8S_RS01640","glucose-6-phosphate isomerase","Metabolic pathways"
"map01100","K06981","WP_014039764.1","ACNO8S_RS03735","isopentenyl phosphate kinase","Metabolic pathways"
"map01100","K00123","WP_420182997.1","ACNO8S_RS17465","formate dehydrogenase subunit alpha","Metabolic pathways"
"map01100","K20611","WP_064288450.1","ACNO8S_RS04845","carotenoid 3-2C4-desaturase","Metabolic pathways"
"map01100","K00074","WP_146417271.1","ACNO8S_RS06655","3-hydroxyacyl-CoA dehydrogenase family protein","Metabolic pathways"
"map01100","K00765","WP_420182279.1","ACNO8S_RS16055","ATP phosphoribosyltransferase","Metabolic pathways"
"map01100","K02858","WP_008311262.1","ACNO8S_RS00950","3-2C4-dihydroxy-2-butanone-4-phosphate synthase","Metabolic pathways"
"map01100","K01895","WP_151103525.1","ACNO8S_RS09160","acyl-CoA synthetase","Metabolic pathways"
"map01100","K01609","WP_420181948.1","ACNO8S_RS11650","indole-3-glycerol phosphate synthase","Metabolic pathways"
"map01100","K00940","WP_008310318.1","ACNO8S_RS03860","nucleoside-diphosphate kinase","Metabolic pathways"
"map01100","K01696","WP_420181947.1","ACNO8S_RS11645","tryptophan synthase subunit beta","Metabolic pathways"
"map01100","K02259","WP_008312570.1","ACNO8S_RS11060","COX15/CtaA family protein","Metabolic pathways"
"map01100","K01433","WP_014039494.1","ACNO8S_RS02055","formyltetrahydrofolate deformylase","Metabolic pathways"
"map01100","K22225","WP_014039519.1","ACNO8S_RS02195","AsnC family transcriptional regulator","Metabolic pathways"
"map01100","K01848","WP_151103504.1","ACNO8S_RS08845","methylmalonyl-CoA mutase family protein","Metabolic pathways"
"map01100","K00973","WP_008307635.1","ACNO8S_RS13850","nucleotidyltransferase family protein","Metabolic pathways"
"map01100","K01178","WP_420182115.1","ACNO8S_RS13885","glycoside hydrolase family 15 protein","Metabolic pathways"
"map01100","K00948","WP_050037253.1","ACNO8S_RS15200","ribose-phosphate diphosphokinase","Metabolic pathways"
"map01100","K11529","WP_420182953.1","ACNO8S_RS16905","glycerate kinase type-2 family protein","Metabolic pathways"
"map01100","K00059","WP_420182725.1","ACNO8S_RS07260","beta-ketoacyl-ACP reductase","Metabolic pathways"
"map01100","K01848","WP_050037945.1","ACNO8S_RS06035","acyl-CoA mutase large subunit family protein","Metabolic pathways"
"map01100","K01476","WP_049942903.1","ACNO8S_RS05760","arginase","Metabolic pathways"
"map01100","K04518","WP_014039223.1","ACNO8S_RS00370","prephenate dehydratase","Metabolic pathways"
"map01100","K00761","WP_014041610.1","ACNO8S_RS14955","uracil phosphoribosyltransferase","Metabolic pathways"
"map01100","K00337","WP_014040786.1","ACNO8S_RS09765","complex I subunit 1/NuoH family protein","Metabolic pathways"
"map01100","K01934","WP_420182438.1","ACNO8S_RS02590","5-formyltetrahydrofolate cyclo-ligase","Metabolic pathways"
"map01100","K00309","WP_151147355.1","ACNO8S_RS16705","GcvT family protein","Metabolic pathways"
"map01100","K00371","WP_151103483.1","ACNO8S_RS08505","4Fe-4S dicluster domain-containing protein","Metabolic pathways"
