"Pathway","KO","protein_id","gene","product","Description"
"map01110","K01714","WP_208626831.1","ACAH01_RS04745","4-hydroxy-tetrahydrodipicolinate synthase","Biosynthesis of secondary metabolites"
"map01110","K02500","WP_153553108.1","ACAH01_RS10965","imidazole glycerol phosphate synthase subunit HisF","Biosynthesis of secondary metabolites"
"map01110","K00175","WP_015763116.1","ACAH01_RS09980","thiamine pyrophosphate-dependent enzyme","Biosynthesis of secondary metabolites"
"map01110","K03782","WP_372479867.1","ACAH01_RS00375","catalase/peroxidase HPI","Biosynthesis of secondary metabolites"
"map01110","K25026","WP_372479134.1","ACAH01_RS10490","ROK family protein","Biosynthesis of secondary metabolites"
"map01110","K22225","WP_372479469.1","ACAH01_RS12980","Lrp/AsnC family transcriptional regulator","Biosynthesis of secondary metabolites"
"map01110","K00021","WP_372479520.1","ACAH01_RS13360","hydroxymethylglutaryl-CoA reductase (NADPH)","Biosynthesis of secondary metabolites"
"map01110","K00928","WP_170093109.1","ACAH01_RS00500","aspartate kinase","Biosynthesis of secondary metabolites"
"map01110","K02858","WP_372479757.1","ACAH01_RS15265","3-2C4-dihydroxy-2-butanone-4-phosphate synthase","Biosynthesis of secondary metabolites"
"map01110","K01476","WP_372480670.1","ACAH01_RS06910","arginase","Biosynthesis of secondary metabolites"
"map01110","K00248","WP_372479070.1","ACAH01_RS09995","acyl-CoA dehydrogenase family protein","Biosynthesis of secondary metabolites"
"map01110","K01738","WP_153552473.1","ACAH01_RS14115","cysteine synthase A","Biosynthesis of secondary metabolites"
"map01110","K01953","WP_372479186.1","ACAH01_RS10855","asparagine synthase C-terminal domain-containing protein","Biosynthesis of secondary metabolites"
"map01110","K15778","WP_372480818.1","ACAH01_RS01305","phosphoglucosamine mutase","Biosynthesis of secondary metabolites"
"map01110","K01696","WP_170092798.1","ACAH01_RS01865","tryptophan synthase subunit beta","Biosynthesis of secondary metabolites"
"map01110","K23269","WP_372479197.1","ACAH01_RS10955","phosphoribosylformylglycinamidine synthase subunit PurL","Biosynthesis of secondary metabolites"
"map01110","K00606","WP_170094086.1","ACAH01_RS10355","3-methyl-2-oxobutanoate hydroxymethyltransferase","Biosynthesis of secondary metabolites"
"map01110","K00033","WP_372480142.1","ACAH01_RS02645","decarboxylating 6-phosphogluconate dehydrogenase","Biosynthesis of secondary metabolites"
"map01110","K00382","WP_372479408.1","ACAH01_RS12515","NAD(P)/FAD-dependent oxidoreductase","Biosynthesis of secondary metabolites"
"map01110","K00931","WP_170092893.1","ACAH01_RS16690","glutamate 5-kinase","Biosynthesis of secondary metabolites"
"map01120","K00161","WP_372480819.1","ACAH01_RS01550","pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha","Microbial metabolism in diverse environments"
"map01120","K00641","WP_372479770.1","ACAH01_RS15375","homoserine O-acetyltransferase","Microbial metabolism in diverse environments"
"map01120","K01849","WP_153553851.1","ACAH01_RS06540","cobalamin B12-binding domain-containing protein","Microbial metabolism in diverse environments"
"map01120","K01749","WP_372479760.1","ACAH01_RS15295","hydroxymethylbilane synthase","Microbial metabolism in diverse environments"
"map01120","K15633","WP_372479526.1","ACAH01_RS13395","2-2C3-bisphosphoglycerate-independent phosphoglycerate mutase","Microbial metabolism in diverse environments"
"map01120","K00174","WP_372480474.1","ACAH01_RS05225","2-oxoacid:acceptor oxidoreductase subunit alpha","Microbial metabolism in diverse environments"
"map01120","K01714","WP_208626831.1","ACAH01_RS04745","4-hydroxy-tetrahydrodipicolinate synthase","Microbial metabolism in diverse environments"
"map01120","K11645","WP_170094942.1","ACAH01_RS06025","class I fructose-bisphosphate aldolase","Microbial metabolism in diverse environments"
"map01120","K07306","WP_372480824.1","ACAH01_RS16350","molybdopterin-dependent oxidoreductase","Microbial metabolism in diverse environments"
"map01120","K00627","WP_372480026.1","ACAH01_RS01540","dihydrolipoamide acetyltransferase family protein","Microbial metabolism in diverse environments"
"map01120","K19268","WP_170094987.1","ACAH01_RS05740","methylaspartate mutase subunit E","Microbial metabolism in diverse environments"
"map01120","K11529","WP_372480858.1","ACAH01_RS16585","glycerate kinase","Microbial metabolism in diverse environments"
"map01120","K00175","WP_015763116.1","ACAH01_RS09980","thiamine pyrophosphate-dependent enzyme","Microbial metabolism in diverse environments"
"map01120","K01719","WP_372479762.1","ACAH01_RS15305","uroporphyrinogen-III synthase","Microbial metabolism in diverse environments"
"map01120","K01659","WP_372480004.1","ACAH01_RS01385","citrate synthase","Microbial metabolism in diverse environments"
"map01120","K01499","WP_170093849.1","ACAH01_RS11900","methenyltetrahydromethanopterin cyclohydrolase","Microbial metabolism in diverse environments"
"map01120","K01041","WP_170094986.1","ACAH01_RS05750","succinyl-CoA:mesaconate CoA-transferase","Microbial metabolism in diverse environments"
"map01120","K00248","WP_372480463.1","ACAH01_RS05125","acyl-CoA dehydrogenase family protein","Microbial metabolism in diverse environments"
"map01120","K00600","WP_372479032.1","ACAH01_RS09695","serine hydroxymethyltransferase","Microbial metabolism in diverse environments"
"map01120","K01807","WP_170093327.1","ACAH01_RS15140","ribose-5-phosphate isomerase RpiA","Microbial metabolism in diverse environments"
"map01120","K01079","WP_372479927.1","ACAH01_RS00795","phosphoserine phosphatase SerB","Microbial metabolism in diverse environments"
"map01120","K00033","WP_372480142.1","ACAH01_RS02645","decarboxylating 6-phosphogluconate dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K01011","WP_372479742.1","ACAH01_RS15095","sulfurtransferase","Microbial metabolism in diverse environments"
"map01120","K00823","WP_372479039.1","ACAH01_RS09755","aminotransferase class III-fold pyridoxal phosphate-dependent enzyme","Microbial metabolism in diverse environments"
"map01120","K02510","WP_372480787.1","ACAH01_RS03060","HpcH/HpaI aldolase/citrate lyase family protein","Microbial metabolism in diverse environments"
"map01120","K00150","WP_170092749.1","ACAH01_RS02300","type II glyceraldehyde-3-phosphate dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K00261","WP_372480460.1","ACAH01_RS05090","Glu/Leu/Phe/Val dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K12234","WP_372480181.1","ACAH01_RS02960","coenzyme F420-0:L-glutamate ligase","Microbial metabolism in diverse environments"
"map01120","K13745","WP_372480897.1","ACAH01_RS16005","aspartate aminotransferase family protein","Microbial metabolism in diverse environments"
"map01120","K11212","WP_372480748.1","ACAH01_RS07685","2-phospho-L-lactate transferase","Microbial metabolism in diverse environments"
"map01120","K00241","WP_015763031.1","ACAH01_RS10410","succinate dehydrogenase-2C cytochrome b556 subunit","Microbial metabolism in diverse environments"
"map01120","K00265","WP_372480445.1","ACAH01_RS04970","glutamate synthase large subunit","Microbial metabolism in diverse environments"
"map01120","K00948","WP_372479957.1","ACAH01_RS01050","ribose-phosphate diphosphokinase","Microbial metabolism in diverse environments"
"map01120","K00366","WP_170092688.1","ACAH01_RS02515","nitrite/sulfite reductase","Microbial metabolism in diverse environments"
"map01120","K00140","WP_372480194.1","ACAH01_RS03055","CoA-acylating methylmalonate-semialdehyde dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K07404","WP_372480724.1","ACAH01_RS07380","lactonase family protein","Microbial metabolism in diverse environments"
"map01120","K00368","WP_372479826.1","ACAH01_RS15790","copper-containing nitrite reductase","Microbial metabolism in diverse environments"
"map01120","K02303","WP_372479761.1","ACAH01_RS15300","uroporphyrinogen-III C-methyltransferase","Microbial metabolism in diverse environments"
"map01120","K01845","WP_372479954.1","ACAH01_RS01035","glutamate-1-semialdehyde 2-2C1-aminomutase","Microbial metabolism in diverse environments"
"map01120","K00836","WP_372480896.1","ACAH01_RS16000","diaminobutyrate--2-oxoglutarate transaminase","Microbial metabolism in diverse environments"
"map01120","K00371","WP_170094506.1","ACAH01_RS07930","4Fe-4S dicluster domain-containing protein","Microbial metabolism in diverse environments"
"map01120","K00029","WP_170093793.1","ACAH01_RS12230","NADP-dependent malic enzyme","Microbial metabolism in diverse environments"
"map01120","K01586","WP_372480420.1","ACAH01_RS04785","diaminopimelate decarboxylase","Microbial metabolism in diverse environments"
"map01120","K11781","WP_372479567.1","ACAH01_RS13675","7-2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH","Microbial metabolism in diverse environments"
"map01120","K27802","WP_372480073.1","ACAH01_RS01935","aconitate hydratase","Microbial metabolism in diverse environments"
"map01120","K00626","WP_372480622.1","ACAH01_RS06515","beta-ketoacyl synthase N-terminal-like domain-containing protein","Microbial metabolism in diverse environments"
"map01120","K01625","WP_372479678.1","ACAH01_RS14560","bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase","Microbial metabolism in diverse environments"
"map01120","K00248","WP_372480563.1","ACAH01_RS06035","acyl-CoA dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K00370","WP_372480779.1","ACAH01_RS07935","molybdopterin-dependent oxidoreductase","Microbial metabolism in diverse environments"
"map01120","K01885","WP_372480737.1","ACAH01_RS07530","glutamate--tRNA ligase","Microbial metabolism in diverse environments"
"map01120","K00261","WP_153554133.1","ACAH01_RS04975","Glu/Leu/Phe/Val dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K01733","WP_372478901.1","ACAH01_RS08565","threonine synthase","Microbial metabolism in diverse environments"
"map01120","K00320","WP_372480182.1","ACAH01_RS02965","5-2C10-methylenetetrahydromethanopterin reductase","Microbial metabolism in diverse environments"
"map01120","K01738","WP_372478972.1","ACAH01_RS09205","PLP-dependent cysteine synthase family protein","Microbial metabolism in diverse environments"
"map01120","K01733","WP_372480002.1","ACAH01_RS01365","pyridoxal-phosphate dependent enzyme","Microbial metabolism in diverse environments"
"map01120","K03841","WP_372480562.1","ACAH01_RS06020","class 1 fructose-bisphosphatase","Microbial metabolism in diverse environments"
"map01120","K01803","WP_170094391.1","ACAH01_RS08655","triose-phosphate isomerase","Microbial metabolism in diverse environments"
"map01120","K00390","WP_153554123.1","ACAH01_RS05030","phosphoadenosine phosphosulfate reductase family protein","Microbial metabolism in diverse environments"
"map01120","K00252","WP_372479754.1","ACAH01_RS15230","acyl-CoA dehydrogenase family protein","Microbial metabolism in diverse environments"
"map01120","K00239","WP_372479552.1","ACAH01_RS13560","L-aspartate oxidase","Microbial metabolism in diverse environments"
"map01120","K00058","WP_372480261.1","ACAH01_RS03665","C-terminal binding protein","Microbial metabolism in diverse environments"
"map01120","K01684","WP_372480310.1","ACAH01_RS03995","galactonate dehydratase","Microbial metabolism in diverse environments"
"map01120","K00261","WP_170092883.1","ACAH01_RS15890","glutamate dehydrogenase GdhB","Microbial metabolism in diverse environments"
"map01120","K04835","WP_372480531.1","ACAH01_RS05735","methylaspartate ammonia-lyase","Microbial metabolism in diverse environments"
"map01120","K01733","WP_372480579.1","ACAH01_RS06165","pyridoxal-phosphate dependent enzyme","Microbial metabolism in diverse environments"
"map01120","K11645","WP_170094613.1","ACAH01_RS07255","class I fructose-bisphosphate aldolase","Microbial metabolism in diverse environments"
"map01120","K02492","WP_372479448.1","ACAH01_RS12815","glutamyl-tRNA reductase","Microbial metabolism in diverse environments"
"map01120","K00242","WP_372479125.1","ACAH01_RS10405","succinate dehydrogenase hydrophobic membrane anchor subunit","Microbial metabolism in diverse environments"
"map01120","K05606","WP_170094920.1","ACAH01_RS06145","methylmalonyl-CoA epimerase","Microbial metabolism in diverse environments"
"map01120","K01902","WP_018258275.1","ACAH01_RS07010","succinate--CoA ligase subunit alpha","Microbial metabolism in diverse environments"
"map01120","K01895","WP_170094156.1","ACAH01_RS09950","acetate--CoA ligase","Microbial metabolism in diverse environments"
"map01120","K00872","WP_170093708.1","ACAH01_RS12645","homoserine kinase","Microbial metabolism in diverse environments"
"map01120","K00874","WP_208625816.1","ACAH01_RS08115","bifunctional 2-dehydro-3-deoxygluconokinase/2-dehydro-3-deoxygalactonokinase","Microbial metabolism in diverse environments"
"map01120","K00058","WP_170093084.1","ACAH01_RS00670","phosphoglycerate dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K01684","WP_372480312.1","ACAH01_RS04005","galactonate dehydratase","Microbial metabolism in diverse environments"
"map01120","K00873","WP_372478850.1","ACAH01_RS08120","pyruvate kinase","Microbial metabolism in diverse environments"
"map01120","K00133","WP_372480760.1","ACAH01_RS07780","aspartate-semialdehyde dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K01512","WP_372478893.1","ACAH01_RS08490","acylphosphatase","Microbial metabolism in diverse environments"
"map01120","K00874","WP_372480160.1","ACAH01_RS02785","sugar kinase","Microbial metabolism in diverse environments"
"map01120","K18121","WP_372480656.1","ACAH01_RS06780","NAD(P)-dependent oxidoreductase","Microbial metabolism in diverse environments"
"map01120","K01684","WP_153554267.1","ACAH01_RS04125","galactonate dehydratase","Microbial metabolism in diverse environments"
"map01120","K05275","WP_372480234.1","ACAH01_RS03385","aldo/keto reductase","Microbial metabolism in diverse environments"
"map01120","K00215","WP_170095151.1","ACAH01_RS04750","4-hydroxy-tetrahydrodipicolinate reductase","Microbial metabolism in diverse environments"
"map01120","K15736","WP_372480341.1","ACAH01_RS04190","L-2-hydroxyglutarate oxidase","Microbial metabolism in diverse environments"
"map01120","K00248","WP_372479070.1","ACAH01_RS09995","acyl-CoA dehydrogenase family protein","Microbial metabolism in diverse environments"
"map01120","K00003","WP_170092724.1","ACAH01_RS02465","homoserine dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K11263","WP_372480752.1","ACAH01_RS07715","acetyl-CoA carboxylase biotin carboxylase subunit","Microbial metabolism in diverse environments"
"map01120","K03335","WP_372480924.1","ACAH01_RS16145","sugar phosphate isomerase/epimerase family protein","Microbial metabolism in diverse environments"
"map01120","K00134","WP_372480038.1","ACAH01_RS01650","type I glyceraldehyde-3-phosphate dehydrogenase","Microbial metabolism in diverse environments"
"map01120","K00240","WP_170094079.1","ACAH01_RS10400","succinate dehydrogenase/fumarate reductase iron-sulfur subunit","Microbial metabolism in diverse environments"
"map01120","K00626","WP_372478991.1","ACAH01_RS09330","thiolase family protein","Microbial metabolism in diverse environments"
"map01120","K27475","WP_372480711.1","ACAH01_RS07260","PfkB family carbohydrate kinase","Microbial metabolism in diverse environments"
"map01120","K05308","WP_170094239.1","ACAH01_RS09490","mandelate racemase/muconate lactonizing enzyme family protein","Microbial metabolism in diverse environments"
"map01120","K17218","WP_372480876.1","ACAH01_RS16725","NAD(P)/FAD-dependent oxidoreductase","Microbial metabolism in diverse environments"
